Price,Close,High,Low,Open,Volume,SMA20,SMA50,SMA200,EMA12,EMA26,MACD,MACD_signal,MACD_hist,RSI14,golden_cross,death_cross
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,
2024-02-29,179.4612579345703,181.26828866128915,178.2499552858893,179.97755459220346,136682600,183.38673553466796,186.20843536376952,,181.67793931266266,183.5704846380411,-1.8925453253784497,-1.5830984222910063,-0.3094469030874434,38.32698375884728,False,False
2024-03-01,178.37904357910156,179.24283570733874,176.11530099131116,178.26982726346276,73563100,183.04112396240234,185.8911068725586,,181.1704168921148,183.18593344849,-2.0155165563752178,-1.6695820491078486,-0.3459345072673692,36.15872508492261,False,False
2024-03-04,173.85154724121094,175.63870116419773,172.55087478393426,174.8940486462885,81510100,182.5192138671875,185.46240509033203,,180.04443694582187,182.49449743313602,-2.450060487314147,-1.8256777367491084,-0.6243827505650386,28.814485720105623,False,False
2024-03-05,168.9070587158203,170.8133675141066,168.4106236594959,169.54249498191575,95132400,181.65934829711915,184.97665893554688,,178.33099414120625,181.48802049111262,-3.157026349906374,-2.0919474593805614,-1.0650788905258128,23.25847682343658,False,False
2024-03-06,167.91416931152344,170.01906401050476,167.47730408815008,169.8403395327639,68587700,180.66951675415038,184.47403045654298,,176.72840570587044,180.48255003336527,-3.754144327494828,-2.424386833003415,-1.329757494491413,22.32746403941333,False,False
2024-03-07,167.7950439453125,169.51270494606766,167.28868565722726,167.94396839769192,71765100,179.66827621459962,183.9904379272461,,175.35404235809227,179.54273476758357,-4.188692409491296,-2.777247948300991,-1.4114444611903045,22.21257954252262,False,False
2024-03-08,169.51271057128906,172.46153602621885,167.73547973060533,167.7950495135339,76267000,178.8069610595703,183.55210571289064,,174.4553759293533,178.7997700123025,-4.344394082949208,-3.0906771752306343,-1.2537169077185735,27.967874305775553,False,False
2024-03-11,171.518310546875,173.13669366515666,170.82330450374639,171.70695829072324,60139500,178.0077003479004,183.1519027709961,,174.00351971666433,178.26040264449307,-4.256882927828741,-3.323918325750256,-0.932964602078485,34.099001396293886,False,False
2024-03-12,171.994873046875,172.7891721100731,169.79070034274764,171.91544162555573,59825400,177.31666259765626,182.75270294189454,,173.69449715208134,177.7962893409658,-4.101792188884474,-3.4794930983771,-0.622299090507374,35.50378221244938,False,False
2024-03-13,169.9098663330078,171.9551763303205,169.54249409126064,171.53817270319811,52488700,176.62612228393556,182.3326272583008,,173.11224625683926,177.21210985889485,-4.099863602055592,-3.603567199112798,-0.49629640294279387,32.26338141469675,False,False
2024-03-14,171.76649475097656,173.0671519115083,170.8232713647125,171.6771400949078,72913500,176.0725959777832,182.08632690429687,,172.90520756362963,176.808730962012,-3.9035233983823616,-3.663558438966711,-0.23996495941565055,37.714819178613226,False,False
2024-03-15,171.3892364501953,171.3892364501953,169.07584723661714,169.94957779625068,121752700,175.51460342407228,181.86004852294923,,172.67198123848587,176.40728692409965,-3.735305685613781,-3.6779078882961254,-0.05739779731765582,37.06211522770316,False,False
2024-03-18,172.4813995361328,176.4429567936847,172.2828285408912,174.31821532960825,75604200,175.08816680908203,181.7020199584961,,172.64266097658538,176.11648045091692,-3.473819474331549,-3.6370902055032106,0.1632707311716617,40.28412874108437,False,False
2024-03-19,174.8245849609375,175.35080494990183,171.79632784991836,173.09698537547163,55215200,174.81612243652344,181.6053332519531,,172.97834158956263,176.02078448869622,-3.04244289913359,-3.5181607442292866,0.4757178450956965,46.60035178127258,False,False
2024-03-20,177.3960723876953,177.3960723876953,173.8415961439034,174.46710906124463,53423100,174.6349220275879,181.4732113647461,,173.65799248158305,176.12265766639987,-2.4646651848168233,-3.307461632346794,0.8427964475299707,52.533890158418565,False,False
2024-03-21,170.1481475830078,176.22452301821235,169.62192763151074,175.78765774149878,106181300,173.98955764770508,181.20446044921874,,173.1180163433407,175.6801013639264,-2.562085020585698,-3.158386309994575,0.5963012894088768,39.28416560278906,False,False
2024-03-22,171.05165100097656,171.8161651814705,168.84747827799018,170.53535433298114,71160100,173.48120880126953,180.93295593261718,,172.800113982977,175.33725318889307,-2.537139205916077,-3.0341368891788756,0.4969976832627987,41.272589368156,False,False
2024-03-25,169.63185119628906,170.7140758962492,168.24182406010684,169.3538487990515,54288300,172.96938400268556,180.64495483398437,,172.31268893887116,174.91463081907054,-2.6019418801993766,-2.947697887382976,0.3457560071835992,39.105263617979894,False,False
2024-03-26,168.49998474121094,170.19778406175462,168.37090678526505,168.78791039294236,57388400,172.3279899597168,180.32777130126954,,171.72611906230804,174.4394718503402,-2.7133527880321537,-2.9008288675128115,0.1874760794806578,37.41832389608365,False,False
2024-03-27,172.07431030273438,172.36225110852925,168.89712909220745,169.19499314475576,60273300,171.9253807067871,180.12748962402344,,171.77968694545055,174.26427469866567,-2.4845877532151235,-2.8175806446532743,0.3329928914381508,45.42483009797064,False,False
2024-03-28,170.25735473632812,171.00200728609337,169.29426955996547,170.5254338962422,65672700,171.465185546875,179.90970977783203,,171.54548199020093,173.9674658125666,-2.421983822365661,-2.7384612801957515,0.3164774578300906,42.45162380065043,False,False
2024-04-01,168.8177032470703,170.02900599080004,168.2716216576847,169.96943620832081,46240500,170.98711853027345,179.54513549804688,,171.12582372202698,173.58600191882613,-2.4601781967991485,-2.682804663516431,0.2226264667172826,40.20608155912937,False,False
2024-04-02,167.6361846923828,168.13261974429108,167.0305333230549,167.87447897129715,49329500,170.67635040283204,179.09882293701173,,170.58895617900478,173.14527471686736,-2.5563185378625803,-2.657507438385661,0.1011889005230806,38.410343560312576,False,False
2024-04-03,168.44039916992188,169.46305411699578,167.37803608655156,167.5865303145986,47691700,170.65301742553712,178.6223858642578,,170.2584089468382,172.79676541709364,-2.538356470255451,-2.6336772447596193,0.09532077450416843,40.36281366518888,False,False
2024-04-04,167.61634826660156,170.6942366833166,167.61634826660156,169.07585346888487,53704400,170.63812637329102,178.1038848876953,,169.85193807295562,172.4130308133535,-2.561092740397868,-2.6191603438872693,0.05806760348940143,38.998569440604776,False,False
2024-04-05,168.3708953857422,169.1751176568126,167.74538244157907,168.38081863168355,42104800,170.6669189453125,177.61396026611328,,169.62408535184585,172.11361337427115,-2.4895280224253042,-2.5932338795948766,0.10370585716957237,40.966133709285884,False,False
2024-04-08,167.2489471435547,167.99359963764888,167.04045292920483,167.82481355698678,37425500,170.5537307739258,177.10814178466796,,169.2586794736472,171.75326772755142,-2.494588253904226,-2.5735047544567466,0.07891650055252075,38.954197047271734,False,False
2024-04-09,168.4602508544922,168.86733118994096,167.14967033425899,167.49716574379335,42373800,170.40082778930665,176.66125579833985,,169.1358443014695,171.50934055176924,-2.373496250299752,-2.533503053625348,0.16000680332559591,42.25175922741064,False,False
2024-04-10,166.583740234375,167.88439761067826,165.91851910107465,167.59647195447172,49709300,170.13027114868163,176.19052307128905,,168.74321290653188,171.1444812689993,-2.4012683624674196,-2.507056115393762,0.10578775292634246,38.7588247042237,False,False
2024-04-11,173.79197692871094,174.208995705804,166.9610408919762,167.13975023930564,91070300,170.3243766784668,175.93713562011717,,169.51994583302098,171.34059205860757,-1.8206462255865858,-2.369774137432327,0.5491279118457411,54.36526558205742,False,False
2024-04-12,175.2912139892578,177.0883063929916,172.96790166012116,173.0175330436537,101670900,170.50061264038087,175.78592163085938,,170.40783324167282,171.63323072013722,-1.2253974784644015,-2.140898805638742,0.9155013271743404,56.829453666068304,False,False
2024-04-15,171.45872497558594,175.37063525095596,171.27007724910962,174.10968609239896,73531800,170.50408706665038,175.50927062988282,,170.56950889304406,171.62030436868898,-1.050795475644918,-1.9228781396399772,0.8720826639950592,49.47486723916112,False,False
2024-04-16,168.17233276367188,172.5210932508517,167.0702464097302,170.52542991803605,73711200,170.28863372802735,175.1869223022461,,170.20071256544833,171.36489906461364,-1.1641864991653108,-1.771139811545044,0.6069533123797333,44.19328314311825,False,False
2024-04-17,166.8021697998047,169.43326939438703,166.8021697998047,168.4006911997193,50901200,169.88751296997071,174.80087829589843,,169.6778598322724,171.02691911907223,-1.349059286799843,-1.686723706596004,0.3376644197961609,42.171937286644024,False,False
2024-04-18,165.8489990234375,167.4375970919546,165.36250241682455,166.83194578270678,43122900,169.3101593017578,174.36364227294922,,169.08880432322087,170.64336948235857,-1.5545651591376952,-1.6602919971043422,0.10572683796664695,40.77473686893012,False,False
2024-04-19,163.82354736328125,165.21355928091162,162.91010879598218,165.02492670994252,68149400,168.9939292907715,173.8837161254883,,168.27876479092248,170.138197473538,-1.8594326826155338,-1.7001201342065806,-0.15931254840895326,37.90115578571818,False,False
2024-04-22,164.65756225585938,166.06743588145892,163.59519920100377,164.33985172403135,48116400,168.67422485351562,173.44208709716796,,167.72165670860508,169.7322244944507,-2.010567785845609,-1.7622096645343865,-0.24835812131122248,39.783018246001696,False,False
2024-04-23,165.7100067138672,165.85894631264824,163.74412823991455,164.17107024309314,49537800,168.47813262939454,173.00621673583984,,167.41217209403004,169.4342824366297,-2.0221103425996603,-1.8141898001474412,-0.20792054245221903,42.16482477154054,False,False
2024-04-24,167.8148956298828,168.09289802448964,165.02493328758231,165.35256706337344,48251800,168.44387817382812,172.64620208740234,,167.4741295610843,169.31432785835216,-1.8401982972678468,-1.8193914995715224,-0.02080679769632443,46.705154406652746,False,False
2024-04-25,168.67869567871094,169.39356334150216,166.9510963019663,168.3212618473153,50558300,168.27409744262695,172.34536254882812,,167.65944742533458,169.26724399319357,-1.6077965678589976,-1.7770725132290175,0.1692759453700199,48.49220565885363,False,False
2024-04-26,168.09291076660156,170.11835910227322,167.97375605274175,168.66877724193844,44838400,168.16587524414064,172.05048034667968,,167.72613409322182,169.18025634677934,-1.4541222535575287,-1.7124824612947198,0.25836020773719115,47.33309123855653,False,False
2024-04-29,172.26295471191406,174.7749147415349,171.86581274952138,172.1338767566388,68169400,168.3381378173828,171.84475769042967,,168.42410649609755,169.40860437382636,-0.9844978777288134,-1.5668855445815386,0.5823876668527252,55.489579273920974,False,False
2024-04-30,169.1155548095703,173.74233280675443,168.78790588015656,172.09416491333778,65934800,168.4121063232422,171.60686614990234,,168.53048315970875,169.3868969986963,-0.8564138389875495,-1.424791203462741,0.5683773644751915,49.28545962736323,False,False
2024-05-01,168.09291076660156,171.47860143970507,167.90426302381934,168.37091318228207,50383100,168.39473190307618,171.36341491699218,,168.46316432999996,169.29104616668928,-0.827881836689329,-1.3054093301080587,0.4775274934187297,47.429886529352935,False,False
2024-05-02,171.7963104248047,172.18352915382397,169.67156903864844,171.2800137361139,94214900,168.60373001098634,171.17893951416016,,168.975956036893,169.47662129692003,-0.5006652600270343,-1.144460516091854,0.6437952560648197,54.16057095478967,False,False
2024-05-03,182.07252502441406,185.66670996286234,181.35765733555206,185.31919936550048,163224100,169.28881149291993,171.15928131103516,,170.99081280420393,170.4096512026603,0.581161601543613,-0.7993360925647606,1.3804976941083735,66.84533144233416,False,False
2024-05-06,180.41441345214844,182.8866500436298,179.13360267463952,181.04984964293004,78569700,169.94708480834962,171.14319702148438,,172.4405975192723,171.15074470262238,1.2898528166499261,-0.3814983107218233,1.6713511273717494,63.77854895523965,False,False
2024-05-07,181.0994873046875,183.5816623782166,180.02720100491794,182.1420038655686,77305800,170.57904663085938,171.16781982421875,,173.77273440933618,171.88768859907165,1.885045810264529,0.0718105134754472,1.813235296789082,64.5031681136325,False,False
2024-05-08,181.4370880126953,181.76473696457006,180.15627709627628,181.5463043299869,45057100,171.32171401977538,171.17000427246094,,174.9518657329299,172.59505151859932,2.3568142143305693,0.5288112536464716,1.8280029606840977,64.87607265996648,False,False
2024-05-09,183.25404357910156,183.34339825305352,180.81157644111198,181.25836496086742,48983000,171.79481735229493,171.2325552368164,,176.22912386311015,173.3846064860439,2.8445173770662393,0.9919524783304252,1.852564898735814,66.89196411113775,False,False
2024-05-10,181.9913787841797,184.01957427538,181.07670119634082,183.83067066594327,50759500,172.12982559204102,171.2831576538086,,177.11562462019776,174.0221451747947,3.0934794454030623,1.4122578717449525,1.6812215736581098,64.13708990803312,False,False
2024-05-13,185.20269775390625,186.01796278299403,183.5522942832241,184.36755931231187,72044800,172.81702423095703,171.4196307373047,,178.3597897176914,174.8503342547289,3.5094554629625065,1.8316973899884634,1.6777580729740431,67.77235774898645,False,False
2024-05-14,186.3460235595703,187.2110023802185,185.2126171602605,186.42556271379902,52393600,173.72570877075196,171.66952026367187,,179.58844107798046,175.70186679582827,3.8865742821521962,2.24267276842121,1.6439015137309863,68.97803598486969,False,False
2024-05-15,188.622802734375,189.54741702859607,186.2863873072406,186.8232728469217,70400000,174.81674041748047,172.06383514404297,,180.97834287127193,176.65897316164654,4.319369709625391,2.6580121566620463,1.661357552963345,71.28208336497217,False,False
2024-05-16,188.7421112060547,189.99483406684226,188.56315946625315,189.36847263644847,52845200,175.96139602661134,172.4803939819336,,182.17276876893084,177.5540204241953,4.618748344735536,3.0501593942767444,1.5685889504587918,71.40194870238392,False,False
2024-05-17,188.77194213867188,189.7065083736888,188.0859301078384,188.4140234778259,41282900,177.20881576538085,172.89993194580077,,183.18802621042946,178.38497758823058,4.803048622198872,3.4007372398611704,1.402311382337702,71.43405347014576,False,False
2024-05-20,189.93516540527344,190.81008101901142,187.91690657220929,188.2350632210391,44361300,178.47269592285156,173.30838104248048,,184.22604762502084,179.2405470561597,4.985500568861141,3.7176899056611648,1.2678106631999766,72.7201003294787,False,False
2024-05-21,191.2375946044922,191.6153866469515,189.815856788038,189.98487181213304,42309400,179.74907531738282,173.7027667236328,,185.30474716032413,180.12921724492506,5.175529915399068,4.009257907608745,1.1662720077903224,74.12475133227356,False,False
2024-05-22,189.7959747314453,191.7048842739564,189.1696284842733,191.15806201805708,34648500,180.84812927246094,174.0587887573242,,185.99570524818893,180.84527335503768,5.15043189315125,4.237492704717246,0.9129391884340041,69.83827445814634,False,False
2024-05-23,185.7992401123047,189.89540846653745,185.55068591274116,189.87551988281993,51005900,181.70415649414062,174.37657623291017,,185.96547984266826,181.212233855576,4.753245987092271,4.340643361192251,0.4126026259000195,59.55574156577588,False,False
2024-05-24,188.8813018798828,189.47783802324832,186.95251887628444,187.7280219308774,36327000,182.7435760498047,174.71887237548827,,186.4140678483936,181.7803129684876,4.633754879905979,4.399265664934997,0.2344892149709823,63.96216301560464,False,False
2024-05-28,188.89125061035156,191.8838376427625,188.00639828711084,190.40244918609352,52280100,183.57499084472656,175.0689126586914,,186.79517288869482,182.30704909010717,4.488123798587651,4.417037291665528,0.07108650692212315,63.975806786853724,False,False
2024-05-29,189.18951416015625,191.13818582461732,188.41402624535667,188.51345399670836,53068000,184.57868881225585,175.40307495117187,,187.16353308430428,182.8168613175182,4.3466717667860735,4.402964186689637,-0.056292419903563484,64.41082835868276,False,False
2024-05-30,190.18373107910156,191.06858345257766,189.52755949973073,189.6567973718936,49889100,185.68322982788087,175.71025787353517,,187.6281789296577,183.36255537393177,4.265623555725938,4.375496060496897,-0.10987250477095944,65.88949517697739,False,False
2024-05-31,191.13818359375,191.45634025792617,188.81171987650453,190.33287039705309,75158300,186.65032348632812,175.98510009765624,,188.16817964721037,183.93852783465906,4.22965181255131,4.34632721090778,-0.11667539835646945,67.29435510560432,False,False
2024-06-03,192.90785217285156,193.86230681599304,191.4065905177512,191.78438252249018,50080500,187.19208984375,176.4402941894531,,188.89736003577056,184.60292223008074,4.2944378056898245,4.335949329864189,-0.04151152417436421,69.77959044640428,False,False
2024-06-04,193.22601318359375,194.19040455366581,191.91363991566558,193.51432933882765,47471400,187.83266983032226,176.88378143310547,,189.5633066738972,185.24166970811874,4.321636965778453,4.333086857047041,-0.01144989126858853,70.2177596686683,False,False
2024-06-05,194.7372283935547,195.76127042413225,193.74301165159252,194.269945311189,54156800,188.51455688476562,177.38588897705077,,190.35929463076758,185.94504442555842,4.414250205209157,4.349319526679465,0.06493067852969236,72.27408335451901,False,False
2024-06-06,193.3552703857422,195.3635924798522,193.04706561878618,194.55827933508485,41181800,189.11046600341797,177.8829946899414,,190.82021397768676,186.4939500522387,4.326263925448075,4.3447084064331865,-0.018444480985111866,67.67257683096257,False,False
2024-06-07,195.7513427734375,195.80105664694403,193.01724660656404,193.52429170702464,53103900,189.73533096313477,178.35653533935547,,191.57884917703302,187.17968284640156,4.399166330631459,4.355599991272841,0.04356633935861787,71.10732551265644,False,False
2024-06-10,192.00311279296875,196.15894623968046,191.0387214378687,195.76125048108446,97010200,190.2359176635742,178.79145050048828,,191.6441205025616,187.53697395355468,4.107146549006927,4.305909302819659,-0.19876275381273167,60.31194002858396,False,False
2024-06-11,205.95199584960938,205.96194772636147,192.51019617172983,192.53006958414636,172373300,191.27338256835938,179.53413635253906,,193.84533209441508,188.90104964955873,4.944282444856356,4.433583931226998,0.5106985136293574,75.32520716546779,False,False
2024-06-12,211.83778381347656,218.9265393804105,205.7034527218097,206.1707358379729,198134300,192.5479705810547,180.41816833496094,,196.61340158965533,190.60006699503413,6.013334594621199,4.7495340639058385,1.2638005307153604,78.94455006801721,False,False
2024-06-13,213.0010223388672,215.49650115847567,210.37629047483145,213.4981307613781,97862700,193.7668815612793,181.30938079833984,,199.134574012611,192.25939702050323,6.875176992107782,5.174662649546228,1.7005143425615543,79.58198887539909,False,False
2024-06-14,211.2611083984375,213.9256018265929,210.07798811856898,212.61324369392398,70122700,194.89283142089843,182.18227600097657,,201.00019468735354,193.66693119664652,7.333263490707026,5.606382817778387,1.7268806729286386,75.88154507530743,False,False
2024-06-17,215.4169464111328,217.6837594401996,211.4897931914233,212.13602802573277,93728300,196.22508163452147,183.12319702148437,,203.21815649101188,195.27804343475663,7.940113056255257,6.073128865473761,1.866984190781496,78.45809550489525,False,False
2024-06-18,213.05068969726562,217.36560169939582,211.76815683093403,216.33160783720555,79943300,197.3808578491211,184.0392318725586,,204.7308539073586,196.59453575049804,8.136318156860568,6.485766723751123,1.6505514331094453,73.63462970992221,False,False
2024-06-20,208.46737670898438,213.0010181769571,207.64219009381964,212.69279821776487,86172500,198.2423469543457,184.83937438964844,181.3542236328125,205.3057035691472,197.47400545112666,7.83169811802054,6.754953002605006,1.0767451154155339,65.26503622723413,False,False
2024-06-21,206.29005432128906,210.66460227969185,205.91224707350656,209.17327704334386,241805100,199.0670509338379,185.6335006713867,181.44637435913086,205.45714214639978,198.1270461081757,7.33009603822407,6.8699816097288195,0.46011442849525075,61.678431753455385,False,False
2024-06-24,206.93626403808594,211.46988977828624,205.39522511371305,206.51869484312465,80727000,200.12390213012696,186.29638641357423,181.575376663208,205.68469936050536,198.77958076965052,6.9051185908548405,6.877009005954024,0.028109584900816387,62.339916165162585,False,False
2024-06-25,207.8608856201172,210.1575236910433,207.40353927876774,207.9404096033113,55549700,201.07288131713867,186.9477798461914,181.73549263000487,206.01949724659949,199.45227001783323,6.5672272287662565,6.815052650516471,-0.24782542175021405,63.31565225339802,False,False
2024-06-26,212.0167236328125,213.61741321993355,209.42181728774156,210.2768443064002,66213200,202.22915496826172,187.75893981933595,181.9133179473877,206.94214745986304,200.38297028560947,6.559177174253563,6.763877555263889,-0.20470038101032628,67.40355530664615,False,False
2024-06-27,212.86183166503906,214.49234667698786,211.12195219378995,213.44841596012938,49772700,203.41277084350585,188.6527297973633,182.08952598571778,207.85286810681322,201.30733038778945,6.54553771902377,6.720209588015866,-0.17467186899209608,68.18008331691338,False,False
2024-06-28,209.40191650390625,214.8204096554565,209.08377504858177,214.52214161134154,82542700,204.3736801147461,189.50472473144532,182.26358604431152,208.09118324482753,201.90692935935365,6.184253885473879,6.613018447507469,-0.4287645620335896,61.699603413802734,False,False
2024-07-01,215.49649047851562,216.2520897818886,210.69442153458442,210.86343656939636,60402900,205.5915954589844,190.49767456054687,182.4784676361084,209.23046128077954,202.91356351632862,6.316897764450914,6.5537943108961585,-0.23689654644524438,67.55047505045164,False,False
2024-07-02,218.99612426757812,219.10548871515067,213.85602557275527,214.89994100712372,58046200,206.8960090637207,191.60112609863282,182.70327156066895,210.73287097105623,204.10486431271747,6.628006658338762,6.56863678038468,0.059369877954082106,70.35130542142629,False,False
2024-07-03,220.2687225341797,220.2687225341797,217.76329209306175,218.72768354780237,37369800,208.24814453125,192.71334930419923,182.93805313110352,212.19992505769062,205.3021871439369,6.89773791375373,6.63445700705849,0.26328090669523974,71.32069964139859,False,False
2024-07-05,225.031005859375,225.14037030398515,220.36812707547224,220.36812707547224,60412400,209.76283340454103,193.89976928710936,183.1819896697998,214.173937488719,206.76358112285823,7.410356365860764,6.789636878818945,0.6207194870418187,74.65969131575727,False,False
2024-07-08,226.50247192382812,226.53229721329785,221.95889400104966,225.7766827586142,59085900,211.42019348144532,195.07352081298828,183.42783676147462,216.0706350941204,208.22572118218932,7.844913911931087,7.000692285441374,0.8442216264897136,75.60477720108847,False,False
2024-07-09,227.35748291015625,228.07332019577044,225.0608446065374,226.6118203351868,48076100,213.00050048828126,196.2470965576172,183.69568542480468,217.8070732196644,209.6428887175943,8.1641845020701,7.2333907287671195,0.9307937733029803,76.16113111673336,False,False
2024-07-10,231.6326141357422,231.73204187894612,227.9241899064988,227.97390377810078,62627700,214.98197555541992,197.517890625,183.99263412475585,219.9340795144456,211.27175726708674,8.662322247358873,7.51917703248547,1.1431452148734023,78.76843047916165,False,False
2024-07-11,226.25392150878906,231.04603853364384,224.46432825800636,230.0518217466028,64710600,215.9970718383789,198.5977099609375,184.25843101501465,220.90636289819076,212.38154721091655,8.524815687274213,7.720304763443219,0.8045109238309935,68.60229571060046,False,False
2024-07-12,229.20672607421875,231.29458734662404,227.357482286545,227.59609977127653,53046500,216.86551895141602,199.79953338623048,184.53260437011718,222.1833418483489,213.62785675634635,8.555485092002556,7.887340829155087,0.668144262847469,70.82821462990535,False,False
2024-07-15,233.04440307617188,235.8580383346859,231.7419815445035,235.11237576276483,62631300,217.86768798828126,201.09856323242187,184.84636627197267,223.85427434493704,215.0661194467038,8.788154898233245,8.067503642970719,0.7206512552625259,73.46154573414182,False,False
2024-07-16,233.4619903564453,234.9036016458956,230.9863851256273,233.64094209406048,43234300,218.97773208618165,202.3318768310547,185.16979202270508,225.3323845005537,216.4287765511291,8.903607949424611,8.234724504261498,0.6688834451631127,73.73933262286295,False,False
2024-07-17,227.55633544921875,230.1214164943178,225.32928445945876,228.1230311101644,57345900,219.58470153808594,203.24155303955078,185.46240211486815,225.67453080034832,217.2530401732098,8.421490627138525,8.272077728836905,0.14941289830161963,63.60021439959705,False,False
2024-07-18,222.8834991455078,229.10730558155058,220.9845567217071,228.94822726389444,66034600,220.07634201049805,204.09093475341797,185.72907333374025,225.24514131498825,217.67011120819484,7.575030106793406,8.132668204428205,-0.5576380976347988,56.93000605563465,False,False
2024-07-19,223.0127410888672,225.48834608374398,221.9886991219942,223.5198013048721,49151500,220.8036102294922,204.92919982910155,185.98381385803222,224.9016951263542,218.0658615697261,6.835833556628103,7.873301274868185,-1.037467718240082,57.06413072839129,False,False
2024-07-22,222.664794921875,226.4626951020567,221.799816014305,225.69714393989972,48201800,221.6223472595215,205.75375396728515,186.24349922180176,224.55755663335742,218.4065232995149,6.15103333384252,7.5288476866630525,-1.3778143528205327,56.55352369263376,False,False
2024-07-23,223.7086944580078,225.6275405798551,221.392167723929,223.0723963761116,39960300,222.4609687805176,206.56284698486328,186.50216514587402,224.4269624525344,218.79927671866253,5.6276857338718855,7.148615296104819,-1.5209295622329337,57.77428821446119,False,False
2024-07-24,217.27610778808594,223.499913948863,215.87427379105335,222.70453756630337,61777600,222.931729888916,207.26854156494142,186.7224787902832,223.3268309656962,218.68644939047167,4.640381575224524,6.646968551928761,-2.006586976704237,48.69462057493825,False,False
2024-07-25,216.23220825195312,219.57277716709376,213.3787958392943,217.663867640833,51391200,223.14250411987305,207.88913177490235,186.92479789733886,222.23535054819723,218.5046537505814,3.7306967976158205,6.0637142010661735,-2.333017403450353,47.39293324298994,False,False
2024-07-26,216.69947814941406,218.22062848355827,214.76074345207394,217.43518879671294,41601300,223.3343864440918,208.4962008666992,187.1220262145996,221.38367787146137,218.37093703938382,3.0127408320775544,5.45351952726845,-2.440778695190896,48.0622057366043,False,False
2024-07-29,216.97787475585938,218.0317421116191,214.50226952108,215.70527849563507,36311800,223.71318435668945,209.0633023071289,187.32361740112304,220.70586200752263,218.26774724060425,2.4381147669183747,4.850438575198435,-2.4123238082800604,48.48273142903403,False,False
2024-07-30,217.5346221923828,219.05577256608925,214.87011348402856,217.92236610782675,41643800,223.81509094238282,209.63915252685547,187.52101081848144,220.21797895903958,218.21344168147675,2.0045372775628323,4.281258315671314,-2.276721038108482,49.36567516266465,False,False
2024-07-31,220.795654296875,222.52559687691686,219.35404306544518,220.1593561933901,50036300,223.90506744384766,210.27962677001952,187.73020332336426,220.30685208793733,218.40471669002477,1.9021353979125593,3.8054337321195635,-1.9032983342070042,54.30564485409826,False,False
2024-08-01,217.09716796875,223.1817695634113,215.76492117798517,223.07240511518174,62501000,223.74648971557616,210.82286682128907,187.93011329650878,219.81305453113927,218.3078612291896,1.5051933019496744,3.3453856460855858,-1.8401923441359114,48.523547119758575,False,False
2024-08-02,218.58848571777344,224.29529507499745,216.45092586682142,217.88258518105536,105568600,223.4243637084961,211.36988464355468,188.13812355041503,219.624659329083,218.32864822834398,1.2960111007390083,2.93551073701627,-1.6394996362772618,50.79838606366717,False,False
2024-08-05,208.0597381591797,212.26527065556354,194.866477978878,197.9386040162881,119548600,222.50222702026366,211.73515991210937,188.301263961792,217.8454406875594,217.5679882232207,0.27745246433869397,2.403899082480755,-2.126446618142061,38.02287674952675,False,False
2024-08-06,206.03152465820312,208.7755724881847,199.90716125146164,204.11269368890086,69660500,221.43592910766603,212.13980560302736,188.4607497406006,216.02791514458153,216.71343536655274,-0.6855202219712169,1.7860152215903609,-2.471535443561578,36.13745912813425,False,False
2024-08-07,208.6065673828125,212.40446750854989,205.19639601521322,205.70344110024527,63516400,220.28462677001954,212.53431091308593,188.63499237060546,214.8861693350786,216.11292662701644,-1.2267572919378438,1.18346071888472,-2.4102180108225637,40.19231162052335,False,False
2024-08-08,212.07635498046875,212.9612072079863,207.62226855649052,211.87751468101786,47161100,219.57574844360352,212.99801300048827,188.8393588256836,214.45389020360014,215.81392131986476,-1.3600311162646221,0.6747623518548516,-2.0347934681194735,45.23790294861485,False,False
2024-08-09,214.98944091796875,215.5263113015057,210.7441310403627,210.8733840757052,42201600,218.86488418579103,213.51401153564453,189.0576965332031,214.5362826211953,215.7528486975021,-1.2165660763067763,0.296496666222526,-1.5130627425293022,49.11892759443209,False,False
2024-08-12,216.52230834960938,218.49313190431408,214.60125621149956,215.06908018890428,38028100,218.03877944946288,214.04078308105468,189.2815196990967,214.8418250409513,215.8098457087693,-0.9680206678179957,0.04359319941442166,-1.0116138672324173,51.08345498715487,False,False
2024-08-13,220.24497985839844,220.86210287308924,217.99543949730662,217.99543949730662,44155300,217.37792892456054,214.62291900634764,189.53554290771484,215.67307962825086,216.1383741642974,-0.46529453604654236,-0.05818434767777115,-0.4071101883687712,55.57000861711092,False,False
2024-08-14,220.69288635253906,221.99681536538918,218.68223972219693,219.54821978702563,41960600,217.03475646972657,215.1786196899414,189.81265129089354,216.44535758583365,216.47574543750048,-0.030387851666830556,-0.05262504847558303,0.022237196808752475,56.09182748400165,False,False
2024-08-15,223.67898559570312,224.30607198028108,221.72805861485108,223.55954635601313,46414000,217.07453079223632,215.7876791381836,190.09810478210449,217.55822343350587,217.00931878255253,0.5489046509533466,0.06768089141020289,0.4812237595431437,59.506364891994494,False,False
2024-08-16,225.00283813476562,225.77922361016536,222.6139468974481,222.88270038911833,44340200,217.17403564453124,216.3929913330078,190.37992797851564,218.7035487721612,217.6014313271609,1.1021174450003173,0.2745682021282258,0.8275492428720914,60.9560070079344,False,False
